0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,1,0,2,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,4,0,3,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,8,2,1,0,1,6,6,1,2,2,0,0,0,0,3,3,11,6,4,14,4,8,3,0,1,3,0,51,41,0,42,50,47,33,18,38,33,19,41,42,42,48,51,22,17,45,31,29,30,42,42,8,39,35,38,33,28,34,21,47,39,49,36,21,45,24,41,44,32,24,35,22,39,48,34,30,35,33,35,24,39,46,47,47,42,34,29,38,24,35,40,26,19,40,42,48,10,30,22,37,13,45,30,15,25,42,44,28,55,31,22,40,31,37,50,22,38,40,40,19,42,37,26,48,19,43,49,50,29,44,24,22,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.06666666666666667,0.0625,0.11764705882352941,0.3333333333333333,0.3157894736842105,0.35,0.3333333333333333,0.3181818181818182,0.34782608695652173,0.3333333333333333,0.4,0.38461538461538464,0.4444444444444444,0.42857142857142855,0.4482758620689655,0.43333333333333335,0.45161290322580644,0.4375,0.42424242424242425,0.4117647058823529,0.42857142857142855,0.4166666666666667,0.43243243243243246,0.42105263157894735,0.4358974358974359,0.425,0.4146341463414634,0.40476190476190477,0.3953488372093023,0.4090909090909091,0.4,0.41304347826086957,0.40425531914893614,0.4791666666666667,0.46938775510204084,0.52,0.5098039215686274,0.5,0.5094339622641509,0.5185185185185185,0.5272727272727272,0.5357142857142857,0.543859649122807,0.5517241379310345,0.559322033898305,0.55,0.5573770491803278,0.5645161290322581,0.5555555555555556,0.546875,0.5384615384615384,0.5303030303030303,0.6417910447761194,0.6617647058823529,0.6666666666666666,0.6571428571428571,0.6619718309859155,0.7361111111111112,0.8082191780821918,0.8108108108108109,0.8266666666666667,0.8421052631578947,0.8311688311688312,0.8205128205128205,0.810126582278481,0.8,0.8271604938271605,0.8536585365853658,0.9759036144578314,1.0357142857142858,1.0705882352941176,1.2209302325581395,1.2528735632183907,1.3295454545454546,1.348314606741573,1.3333333333333333,1.3296703296703296,1.3478260869565217,1.3333333333333333,1.8617021276595744,2.2736842105263158,2.25,2.6597938144329896,3.142857142857143,3.585858585858586,3.88,4.01980198019802,4.352941176470588,4.631067961165049,4.769230769230769,5.114285714285714,5.462264150943396,5.803738317757009,6.194444444444445,6.605504587155964,6.745454545454545,6.837837837837838,7.178571428571429,7.389380530973451,7.578947368421052,7.773913043478261,8.068965517241379,8.35897435897436,8.35593220338983,8.61344537815126,8.833333333333334,9.074380165289256,9.270491803278688,9.422764227642276,9.620967741935484,9.712,10.007936507936508,10.236220472440944,10.5390625,10.736434108527131,10.815384615384616,11.076335877862595,11.174242424242424,11.398496240601503,11.64179104477612,11.792592592592593,11.882352941176471,12.05109489051095,12.123188405797102,12.316546762589928,12.571428571428571,12.72340425531915,12.845070422535212,13.0,13.13888888888889,13.289655172413793,13.363013698630137,13.537414965986395,13.756756756756756,13.979865771812081,14.2,14.3841059602649,14.513157894736842,14.607843137254902,14.75974025974026,14.819354838709678,14.948717948717949,15.10828025477707,15.177215189873417,15.20125786163522,15.35625,15.521739130434783,15.722222222222221,15.687116564417177,15.774390243902438,15.812121212121212,15.939759036144578,15.922155688622755,16.095238095238095,16.17751479289941,16.17058823529412,16.22222222222222,16.372093023255815,16.53179190751445,16.597701149425287,16.81714285714286,16.897727272727273,16.926553672316384,17.0561797752809,17.134078212290504,17.244444444444444,17.425414364640883,17.45054945054945,17.562841530054644,17.684782608695652,17.805405405405406,17.811827956989248,17.941176470588236,18.04255319148936,18.084656084656086,18.242105263157896,18.24607329842932,18.375,18.533678756476682,18.695876288659793,18.74871794871795,18.877551020408163,18.903553299492387,18.91919191919192,19.030150753768844
