0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3,2,0,0,1,0,2,1,0,2,0,0,0,0,2,2,0,7,0,0,1,0,1,4,0,4,2,0,1,0,8,0,0,7,4,6,4,2,0,1,1,0,8,32,2,2,4,4,4,16,1,6,12,7,16,8,21,39,33,34,23
0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.06666666666666667,0.0625,0.058823529411764705,0.05555555555555555,0.05263157894736842,0.05,0.047619047619047616,0.045454545454545456,0.043478260869565216,0.041666666666666664,0.04,0.038461538461538464,0.037037037037037035,0.03571428571428571,0.034482758620689655,0.03333333333333333,0.03225806451612903,0.0625,0.06060606060606061,0.058823529411764705,0.05714285714285714,0.1111111111111111,0.13513513513513514,0.15789473684210525,0.15384615384615385,0.15,0.14634146341463414,0.14285714285714285,0.16279069767441862,0.1590909090909091,0.15555555555555556,0.15217391304347827,0.1702127659574468,0.1875,0.1836734693877551,0.2,0.19607843137254902,0.21153846153846154,0.20754716981132076,0.24074074074074073,0.23636363636363636,0.23214285714285715,0.24561403508771928,0.25862068965517243,0.288135593220339,0.2833333333333333,0.2786885245901639,0.27419354838709675,0.2698412698412698,0.28125,0.2923076923076923,0.2878787878787879,0.29850746268656714,0.29411764705882354,0.2898550724637681,0.2857142857142857,0.29577464788732394,0.2916666666666667,0.2876712328767123,0.32432432432432434,0.3466666666666667,0.34210526315789475,0.33766233766233766,0.34615384615384615,0.34177215189873417,0.3625,0.37037037037037035,0.36585365853658536,0.3855421686746988,0.38095238095238093,0.3764705882352941,0.37209302325581395,0.367816091954023,0.38636363636363635,0.4044943820224719,0.4,0.4725274725274725,0.4673913043478261,0.46236559139784944,0.46808510638297873,0.4631578947368421,0.46875,0.5051546391752577,0.5,0.5353535353535354,0.55,0.5445544554455446,0.5490196078431373,0.5436893203883495,0.6153846153846154,0.6095238095238096,0.6037735849056604,0.6635514018691588,0.6944444444444444,0.7431192660550459,0.7727272727272727,0.7837837837837838,0.7767857142857143,0.7787610619469026,0.7807017543859649,0.7739130434782608,0.8362068965517241,1.1025641025641026,1.1101694915254237,1.1176470588235294,1.1416666666666666,1.165289256198347,1.1885245901639345,1.3089430894308942,1.3064516129032258,1.344,1.4285714285714286,1.4724409448818898,1.5859375,1.6356589147286822,1.7846153846153847,2.068702290076336,2.303030303030303,2.5413533834586466,2.6940298507462686
